id,profile_title,user_id,grinder,grinderBrand,grinderModel,grind,grindScale,roastLevel,beanAge,dose,volumeTarget,actualVolume,timeTarget,actualTime,humidity,waterTempC,tampPressureKg
d6d3c055-6ead-4b4c-9bc8-f30d71b755af,Default,430a3645-ee3a-4a0c-a223-0a534f4bb3bc,niche_zero,niche,zero,18,,,,18,,36.1,,22.69,,,
fe6680bd-d2c6-4046-9793-881021b7fd66,Default,430a3645-ee3a-4a0c-a223-0a534f4bb3bc,niche_zero,niche,zero,18,,,,18,,36,,30.735,,,
4618fdce-8180-44d7-b066-9383d67a921c,Visualizer/Extractamundo Dos!,530b0685-d663-4c8d-8739-d8e5222132df,niche_zero,niche,zero,16,,,,18,,40.9,,24.614,,,
99a5819d-cf68-4bde-8d5b-a075ac13a204,zzz,32c30031-0166-4c4c-8c58-f3da4733027e,,,,0,,,,17,,22.4,,48.17,,,
04373357-6ca1-4b23-ac5b-2ac5865f331a,Baseline LC,3d3b79f0-14f2-4383-910c-4e8109568207,Lagom_01 102OM,Lagom,01 102OM,1.2,,,,18.6,,44.6,,17.277,,,
7104be60-0ac1-4c83-bc87-9a2bc83df3b3,zzz,32c30031-0166-4c4c-8c58-f3da4733027e,,,,0,,,,17,,47.3,,36.632,,,
1699e1ad-dc9e-4166-873a-ae94e4992afb,D-Flow / Dark2,c8b297a4-ee6c-44b6-98d6-cc290766fcb6,,,,18,,,,18.5,,36.3,,26.232,,,
8d0428a2-728f-4a81-8d5e-0d409954c52f,Sage breville,e7857bd3-d9b0-490e-9b75-489bc8618ced,1:_Df64,1:00,Df64,18,,UNKNOWN,,20.5,,41.1,,33.895,,,
690a76c5-6f7d-4646-af92-1cd6d477ebc0,Espresso/Baseline ULC,f00ffda6-90c0-48bc-b485-a4a1d0d32173,Lagom_P100 - HU,Lagom,P100 - HU,2,,Filter Light Roast,,19,,52.9,,16.293,,,
39325d8f-ca37-46a1-9fd0-602b251895fa,Profile10 - Decent default based,e680cc13-7b2a-4c6f-8523-72bd4508726c,DF64,DF64,,11,,Light,,17.3,,47,,37.988,,,
a9f38305-d208-4101-97cd-8c7bcf501d01,Extractamundo Dos!,82f14095-945a-4b60-ae56-3bf3668900d6,Lagom_01 102 HU,Lagom,01 102 HU,1.4,,,,14.5,,39.7,,18.037,,,
0940db28-fa51-4396-a720-bebee37f9848,Best overall pressure profile,a49ffb1c-2d57-4d05-8ee1-2816a9dd4e30,,,,0,,3,,18,,43.84,,42.701,,,
d99aeeeb-2be4-45a1-ada3-12e4cd12b2f7,Visualizer/Baseline MC,62a73803-cebf-441f-8456-3564929b4162,,,,0,,,,19.6,,42.1,,16.012,,,
e6429ce5-9079-4aec-8f4c-be5f42c71af6,D-Flow / 32,a63269c5-c335-4722-8e75-dd8d0e1becc2,niche,niche,,25,,medium,,18.1,,36.3,,39.113,,,
f669c3ac-6ce9-403d-807d-b04917864a86,E61 with fast preinfusion to 9 bar,daee6200-32c0-44a2-a245-c149650c7696,,,,0,,,,18,,32.3,,20.227,,,
cf22be82-4165-4823-91c7-aa2e3b138de9,Visualizer/Baseline ULC,aea86e2d-3654-4e20-a219-ab1100f9328a,Levercraft_Ultra: 98HU,Levercraft,Ultra: 98HU,2.6035,,Light,,17.8,,46.7,,12.278,,,
fbdf2862-94b0-4f0d-8e3f-8d2bffc6c5b0,"D-Flow / 2,0",94dcef91-c174-4b9a-82d0-3b193ca06f87,Niche_Zero D18,Niche,Zero D18,135,,,,17,,41.9,,23.087,,,
cb6e1b93-aa88-44fd-aeef-aedcfb17065a,E61 with fast preinfusion to 9 bar,daee6200-32c0-44a2-a245-c149650c7696,,,,0,,,,18,,43.4,,23.005,,,
ef68d955-7aa5-4e37-93bf-cd935a7e35e4,Baseline HC,d4790a0f-22d0-49c9-a0f9-0dde0ea22681,Mazzer_Philos,Mazzer,Philos,20,,Medium-light,,16.5,,33.4,,33.562,,,
f7d1779a-4217-4312-9a2a-eb95ab3cf27a,Best overall pressure profile,f5ba55d4-225b-4931-8ff6-66630a101f76,Commandante_C40,Commandante,C40,21,,Medium Light,,21,,42.4,,20.023,,,
5e32b9a4-d62c-41c3-ace4-d6b080dbb25e,Niche,705da907-f51b-415f-b40d-a82719fb0b03,Niche_Zero,Niche,Zero,17,,Medium,,18,,35,,37.798,,,
4658d5a6-e526-46c2-bbe9-990bb9490690,TurboBloom,c1636f8e-f026-442b-a178-7160ff24bbd0,MC3,MC3,,2.5,,heirloom/landrace,,15.4,,44.6,,34.108,,,
361b13a5-a3cc-49d5-8a7d-6129aeaab49c,Baseline HC,d4790a0f-22d0-49c9-a0f9-0dde0ea22681,Mazzer_Philos,Mazzer,Philos,20,,Medium-light,,16.5,,33,,34.163,,,
5030e932-ae9e-4236-afd5-950faa498213,Two spring lever machine to 9 bar (35s decline),db2c3a18-25f0-4924-b66e-4b975060b0c1,Weber_Workshops EG-1,Weber,Workshops EG-1,5.08,,medium dark,,18,,30.8,,50.515,,,
b2f96dcc-f4ac-4c92-a6fb-345dde66bb8d,"D-Flow / 2,0",94dcef91-c174-4b9a-82d0-3b193ca06f87,Niche_Zero D18,Niche,Zero D18,145,,,,18,,41.8,,24.164,,,
be29299a-ce76-4391-a85d-8cc2db0c7b1e,Niche,705da907-f51b-415f-b40d-a82719fb0b03,Niche_Zero,Niche,Zero,17,,Medium,,18,,35.1,,29.534,,,
92350f09-456c-4411-b737-397cb2461835,Visualizer/SC slayer shot adaptive,18f46bd1-ace8-4581-9d19-aa00c8e246e7,ek43s,ek43s,,0.7,,espresso,,20,,40.2,,43.055,,,
65fdc0a6-4bbf-4288-8478-59be12e5e969,Damian's LRv3 36g,e9fa29b8-90eb-40d6-8988-e616bacd6fb3,Niche_Zero OG,Niche,Zero OG,15,,,,18,,35.9,,33.84,,,
69afa395-8b6f-44cb-8623-c001696f33ba,Flup/Baseline LC,f5fbc67a-51d2-43ef-a72a-eedcb3475204,Lagom_P64 MP new speed 9 (1.4),Lagom,P64 MP new speed 9 (1.4),3.4,,Filter,,17.1,,39.9,,11.296,,,
8b661849-0ffa-47ae-bd07-7069e68178d5,D-Flow / default,80d8ac6f-1d59-4b1d-95b4-21793266531a,Niche_Zero,Niche,Zero,11.5,,Medium,,19,,40.7,,41.572,,,
0da8565a-9572-417e-ad3a-0fcdd51253e0,Flup/Baseline LC,f5fbc67a-51d2-43ef-a72a-eedcb3475204,Lagom_P64 MP new speed 9 (1.4),Lagom,P64 MP new speed 9 (1.4),3.4,,Filter,,17.1,,39.8,,12.236,,,
ba319b78-9dc6-471f-bf6c-c4f372e94b1c,D-Flow / light,82ca2b37-cab2-49bf-9b61-5b27b7491cef,Titus,Titus,,45,,medium,,19.2,,42.7,,39.091,,,
779c1d21-10ae-4d10-9924-7496a8f23b06,Adaptive v2,d53d7b13-fa2b-4a23-b754-7345ca0d4579,Niche_Zero,Niche,Zero,10,,Medium,,16,,35.9,,32.848,,,
c8e47a01-db02-4121-b836-5755ceb0a131,Damian's LRv3 2,20ef0a0f-f34b-4df4-8204-7f5ee3d955ca,,,,11,,,,18,,39.6,,47.102,,,
626ec6d7-367d-45b8-b4e5-efd362d43c58,Adaptive (for medium roasts),fae9591a-c94d-4a3c-b83f-2aa33a3ef3b3,,,,0,,,,20,,60.4,,35.782,,,
bb1d1581-a966-4ea2-8a86-0807d5188a1f,Damian's LRv3 2,20ef0a0f-f34b-4df4-8204-7f5ee3d955ca,,,,11,,,,18,,40.1,,47.828,,,
8f375cfa-aab4-47f4-b0fd-639d6b9e9874,Mild und süßlich,8b7bdfd7-46d7-4b8b-a0f0-61d7e2adcb16,,,,0,,,,18,,47.5,,19.035,,,
4a9073e8-d85f-4eff-bbef-e1419bbc454e,D-Flow / Q,630815f7-bdcf-4c85-b94e-4bdd6607b8b4,,,,2.7,,Light,,19,,36.5,,27.811,,,
1f6e4e0b-7b75-438f-a181-4f7ea9bded88,D-Flow / 32,a63269c5-c335-4722-8e75-dd8d0e1becc2,niche,niche,,25,,medium,,18.1,,36.3,,33.623,,,
f9969502-af4e-4f90-bfcf-b66a52a99886,Cafelat,7820f210-2ccb-4d2d-ba61-c5553e1281e1,mavo幻刺pro,mavo幻刺pro,,1,,UNKNOWN,,18,,41.5,,43.83,,,
6aa1d4b5-efbd-4ceb-afd3-0d84077ac6da,Baseline MC,48aa439e-2e71-4e07-832a-3e24b6b83039,Compak_PK 100,Compak,PK 100,45,,Light,,22,,50.1,,16.244,,,
ad8723cd-7356-4c75-846c-d32d2601eb3e,D-Flow / 32,a63269c5-c335-4722-8e75-dd8d0e1becc2,niche,niche,,25,,medium,,18.1,,36.3,,33.041,,,
938b4e6c-88f6-423d-a66f-f01d12e26dfb,Slayer Shot,5f5ff494-6f37-4a5c-b179-e0ff8aa6b57e,ZP-1_SSP HU (LF),ZP-1,SSP HU (LF),2.6,,Medium,,18,,36.4,,46.796,,,
a04680b2-ce05-4820-a7d3-b5cac9e4a226,Adaptive v2,40d80927-3df7-4a66-b84e-540d832f0989,DF64,DF64,,8,,medium,,15,,36.5,,40.094,,,
c6fa8db6-48cb-4f01-bf64-a811fb8a55b4,F58+,a18b4b3e-bf1e-4be6-82d4-a1fb76804f76,Zerno_Z1 + SSP MP2 + Slow feed Auger,Zerno,Z1 + SSP MP2 + Slow feed Auger,450,,UNKNOWN,,18,,60.9,,14.341,,,
8e98e1c8-76e3-4325-91e4-5421cc83563c,Slayer Shot,5f5ff494-6f37-4a5c-b179-e0ff8aa6b57e,ZP-1_SSP HU (LF),ZP-1,SSP HU (LF),2.6,,Medium,,18,,36.4,,45.808,,,
f79e9f75-7cd4-4416-8519-ba26b6d94daa,Damian's LRv3 2,2ebca1c7-8153-4c43-8e38-8a8b19e830d7,Niche,Niche,,14,,Medium ,,18,,38.8,,48.723,,,
21bd6cf7-ba79-4b45-ac28-3fde9fe7938c,Damian's LRv3,6d9f54de-d3e6-4177-9369-ef047a8255f7,varia,varia,,5.5,,medium dark,,12,,25.4,,32.781,,,
69354d81-74c0-43a3-8998-07e5804aa797,D-Flow / 32,a63269c5-c335-4722-8e75-dd8d0e1becc2,niche,niche,,25,,medium,,18.1,,36.1,,39.726,,,
ac04f341-56ed-460f-bec3-bc6b6d166377,Default,276e203a-4b62-423d-819e-73ee957a806a,P100_HU,P100,HU,0.653,,,,18,,36,,25.515,,,
7e13c7cd-5696-4a04-ae97-79608fc0a8d4,80's Espresso 2,e70eac98-c9a0-4172-b0b1-ef44fb88c232,,,,0,,,,15,,37.6,,23.758,,,
8325e69b-8715-4d93-8fda-d59789ec4f63,Extractamundo Dos!,82f14095-945a-4b60-ae56-3bf3668900d6,Lagom_01 102 HU,Lagom,01 102 HU,1.4,,,,14.5,,39.6,,18.529,,,
b9cef8ce-e4ad-4250-8cb0-3743a2a415a1,Visualizer/Baseline HC,e7167978-9879-4244-876a-9df8d4b679fb,DF64gen2_slowfeed,DF64gen2,slowfeed,4,,Espresso,,18,,38.3,,34.748,,,
e0f1e5c8-7bc0-496c-9bed-fd46b6e275db,Extractamundo Tres!,10f1e281-8fd0-4f43-94f6-d416713dabe0,lagom_01 SSP 102 HU,lagom,01 SSP 102 HU,0.3,,Light,,19,,38.8,,19.007,,,
1246a115-5955-44d8-a7cd-37e78fb4d935,Visualizer/Baseline HC,e7167978-9879-4244-876a-9df8d4b679fb,DF64gen2_slowfeed,DF64gen2,slowfeed,5,,Espresso,,18,,38,,28.261,,,
55cccb12-6871-49cc-bed9-ce6e95ebcabd,Rancillio Silvia Pro,f3111e72-15e6-4d62-a548-8df0036aa677,Eureka_Mignon XL,Eureka,Mignon XL,12,,UNKNOWN,,14.1,,48,,30.752,,,
b352cc47-2630-4598-8066-494f39b3f2ec,D-Flow / Dark roast,b4454549-d8f5-452b-8eb4-918a56bae8d2,,,,21,,,,18,,35.8,,35.324,,,
7265b5bc-f1f4-4987-8fcf-5f0af9c05c5c,Damian's LRv2,b211a615-89c2-45f1-8f9a-cff2969e0e3b,DF64_Red Ti DLC,DF64,Red Ti DLC,12,,Light,,20,,46.4,,28.535,,,
3730a18d-1544-471c-af4d-2b6fb42a08f1,Visualizer/JW ASL 2,b08276d6-8618-449e-8564-4e18efb160fa,EK43_HU,EK43,HU,38,,Medium dark,,20,,40.4,,18.764,,,
ee89456a-7d4d-4153-bc1f-0ad0a7362ef9,Londonium,6df0022e-7de2-43c3-a525-548b2579b64e,Mahlkönig_EK43 S,Mahlkönig,EK43 S,1.5,,Medium,,18,,36.1,,29.7,,,
7d14a1dd-fcc8-4de0-9dad-50294f37e8fd,Damian's LRv3,6d9f54de-d3e6-4177-9369-ef047a8255f7,varia,varia,,5.5,,medium dark,,12,,32.1,,35.546,,,
ec75b8d3-1d26-47b8-919d-ee382d0be8d9,Londonium,6df0022e-7de2-43c3-a525-548b2579b64e,Mahlkönig_EK43 S,Mahlkönig,EK43 S,1.5,,Medium,,18,,35.8,,32.014,,,
7565a4ae-8505-4fd9-89be-fa3f6f38ba7e,Visualizer/Baseline ULC,1d8401d8-a560-427c-ae2f-58acf1d34ebc,Titus_Nautilus Brew,Titus,Nautilus Brew,110,,French Roast,,18,,45,,14.266,,,
3496fdf8-4741-474e-a0a2-aee715de19e2,Robot,0c13f14d-180b-4b9b-9132-8f31043b926c,Lagom_P64 SSP Brew V1,Lagom,P64 SSP Brew V1,0.155,,UNKNOWN,,17.5,,44.1,,27.889,,,
4b1aea1b-43c7-49d5-9f3b-0f592319ddfd,TurboBloom,fbdb52fe-cab9-4c48-857b-76cfe6e45138,EG-1,EG-1,,0.6,,Medium to medium dark,,20,,45.3,,32.022,,,
07328fb3-acc2-4a8d-84bf-4ccb28cf06ee,Visualizer/SC slayer shot adaptive,18f46bd1-ace8-4581-9d19-aa00c8e246e7,ek43s,ek43s,,0.9,,espresso,,20,,40.5,,33.93,,,
2e9b4de8-15b3-48fb-9adb-d6632abbeb6e,Rancillio Silvia Pro,f3111e72-15e6-4d62-a548-8df0036aa677,Eureka_Mignon XL,Eureka,Mignon XL,12,,UNKNOWN,,14,,31.4,,28.382,,,
60d68c1f-b05e-485b-bc9e-da15aba75f28,D-Flow / default,ae3f2aa6-c93b-4d8e-8866-ea33085dbceb,DF64,DF64,,11,,medium,,18,,37.1,,36.493,,,
1a5c7e66-0d4c-40aa-965a-ab71bc621cb1,D-Flow / Q,630815f7-bdcf-4c85-b94e-4bdd6607b8b4,,,,2.7,,Light,,19,,36.2,,25.739,,,
3803fa8b-e809-4ab3-bf4c-e4da32c48669,Adaptive v2,c6167100-f79f-476c-9744-eb3545fb05a3,MazzerPhylos,MazzerPhylos,,19,,Filter,,18,,40.1,,27.538,,,
0372dd8a-fddc-4135-85ea-07655dae5c09,Cremina lever machine,b2a8dc1a-400c-43f7-89ed-b0b0e44227e8,Niche_Zero,Niche,Zero,7,,Light,,20,,39.6,,44.235,,,
9b3683a6-5037-4978-89f5-eb6c7bc79a57,zzz,32c30031-0166-4c4c-8c58-f3da4733027e,,,,0,,,,17,,46.9,,46.663,,,
30b386d2-3fe3-462c-8181-bc02cebf084e,Standard 2 3,d333357a-115c-46c3-a140-c4340d49f584,Nautilus,Nautilus,,18,,,,16,,39.6,,37.746,,,
042b1f66-3953-4f1e-b876-d0949331bb9a,D-Flow / default 2,b3c0ad70-f10a-427f-887c-54e91f5a2317,,,,0,,,,18,,40.4,,24.434,,,
cb3ff07c-bf1d-462e-af78-8e15e0ef3d8e,DN 7 to 6,40ad498b-b633-454c-9164-d30bc90cf340,Option-O_Lagom P-64,Option-O,Lagom P-64,68,,Espresso mittel dunkel,,15,,30.4,,25.499,,,
6d2e25c1-4496-43ba-b3b6-45b2716db1c0,DN 7 to 6,40ad498b-b633-454c-9164-d30bc90cf340,Option-O_Lagom P-64,Option-O,Lagom P-64,68,,Espresso mittel dunkel,,15,,30,,19.761,,,
ca9ce7f3-6500-4019-9854-54d97c7175d2,Adaptive modified,bbbd2d88-b452-4189-b520-5a74cdd9398e,Mazzer_Philos,Mazzer,Philos,15,,bright,,18.2,,25.2,,39.013,,,
3877ff47-fbe6-4391-8ad1-80ac93f9207c,zzz,32c30031-0166-4c4c-8c58-f3da4733027e,,,,0,,,,17,,36.7,,27.447,,,
02108b41-9871-419b-9414-5916d650bb85,Default,410863e9-3e75-42a4-9ccd-556d9e316773,Timemore_78s,Timemore,78s,2.7,,Light,,18,,35.9,,15.748,,,
3031b127-d01d-4403-9140-00187081092c,Rancillio Silvia Pro,f3111e72-15e6-4d62-a548-8df0036aa677,Eureka_Mignon XL,Eureka,Mignon XL,12,,UNKNOWN,,13.9,,37.4,,30.315,,,
1b8dbf79-1c2d-4c97-b279-f7b97c1ff314,Damian's LRv3,6d9f54de-d3e6-4177-9369-ef047a8255f7,varia,varia,,5.5,,medium dark,,12,,26.8,,34.053,,,
b43bc128-35a4-45cf-a903-620f4f32ee6a,D-Flow / La Pavoni,b0f8a0ca-2e10-442c-a93d-259ff6c12469,Versalab_M4,Versalab,M4,3.6,,3,,18.1,,40.6,,29.881,,,
adb39549-fbc5-4ef4-9057-84d029f3fc0a,Rancillio Silvia Pro,f3111e72-15e6-4d62-a548-8df0036aa677,Eureka_Mignon XL,Eureka,Mignon XL,12,,UNKNOWN,,14,,30.6,,28.315,,,
c3fe0b59-d593-40b3-b8be-381e2617f059,Damian's LM Leva,d9faaa13-293b-4f28-8eb5-b973e8b20cfe,,,,0,,,,18,,42,,41.288,,,
cf4f312c-55c7-4e77-9a7b-9d9bb2887635,Rancillio Silvia Pro,f3111e72-15e6-4d62-a548-8df0036aa677,Eureka_Mignon XL,Eureka,Mignon XL,12,,UNKNOWN,,13.9,,28.2,,29.578,,,
2dc84306-656d-42bb-9557-b96c2009b226,Cloud Std / 9B 2.5ml Flow,26de433a-be1c-495e-b53f-08419a128824,Lagom_01,Lagom,1,1.1,,Medium,,18,,52,,25.724,,,
57d4f598-72f3-4582-99ad-7e4ce9d8bf81,Visualizer/Baseline MC,e7167978-9879-4244-876a-9df8d4b679fb,DF64gen2_slowfeed,DF64gen2,slowfeed,5,,Espresso,,18,,37.4,,25.514,,,
a40c5198-b402-4849-a8ad-cd2ffd72f27e,甜甜萃2,166d2a9c-c834-4b69-9331-05ee747acc73,Zerno_Z1 SSP MP Blind,Zerno,Z1 SSP MP Blind,130,,Light,,18.5,,40.4,,15.748,,,
9cf1e8f2-79c8-4f69-b5c5-a72a5a1f91fe,Adaptive v2,c6167100-f79f-476c-9744-eb3545fb05a3,MazzerPhylos,MazzerPhylos,,19,,Filter,,18,,40,,28.805,,,
cb10e723-073e-47e9-b6a3-68f8f95d7d94,Flair 58,45c432d6-1111-40ec-b346-fd426191f3b6,Timemore_078s,Timemore,078s,2.5,,UNKNOWN,,21,,50.7,,17.37,,,
8e02aa8b-a7be-4b13-baab-86866cd73e40,Flair 58,45c432d6-1111-40ec-b346-fd426191f3b6,Timemore_078s,Timemore,078s,2.5,,UNKNOWN,,21,,44.6,,25.408,,,
9c175587-a5dd-48ba-aa4c-a8dd9fb77cc8,Damian's LRv3 2,2ebca1c7-8153-4c43-8e38-8a8b19e830d7,Niche,Niche,,14,,Medium ,,18,,38.7,,31.271,,,
d8a7e114-ebcd-432d-93ed-290aa1ec7c48,Best overall pressure profile,a49ffb1c-2d57-4d05-8ee1-2816a9dd4e30,,,,0,,3,,18,,36.28,,38.479,,,
bf801f81-72cc-405c-b584-d98f5700f357,Best overall pressure profile,a49ffb1c-2d57-4d05-8ee1-2816a9dd4e30,,,,0,,3,,18,,36.35,,35.041,,,
23e7cacd-10db-47a8-a522-7900ae10d2d0,Flow profile for milky drinks,fdf650fd-0d59-474d-8d98-8d0c2dfe24cd,DF64V,DF64V,,13,,Medium,,18,,36.8,,29.74,,,
a0157207-779d-48c9-870c-5ef3f4241604,Best overall pressure profile,a49ffb1c-2d57-4d05-8ee1-2816a9dd4e30,,,,0,,3,,18,,36.48,,53.005,,,
78443642-e3c4-4e27-aa99-5610477aed6e,Default,e9d4ad7c-5684-4034-9426-9c192334e5f1,Eureka_Mignon Single Dose,Eureka,Mignon Single Dose,10,,Light,,19,,31.5,,18.798,,,
14881593-6a7f-46ed-abc6-1262f695ceda,Slayer Shot,5f5ff494-6f37-4a5c-b179-e0ff8aa6b57e,ZP-1_SSP HU (LF),ZP-1,SSP HU (LF),2.6,,Medium,,18,,36.3,,47.333,,,
c42efc1c-6ade-47a9-b11a-ae34e35ce627,D-Flow / 2.5,ac599d51-ca43-4ed2-bc5f-6f91fc24f703,Niche_Zero,Niche,Zero,14,,Medium,,15,,44,,40.497,,,
352a8661-c781-4545-90eb-842f686dd681,Extractamundo Dos!,3e441a3a-f5e6-4c42-860e-8e70b3e1a710,Kafatek_Monolith Conical MC5,Kafatek,Monolith Conical MC5,-1,,Medium/Dark,,18,,39.6,,24.703,,,
e70c476c-3f53-45f3-b9b2-f13f7bf7c223,Gentle and sweet,7346160e-96ce-4b42-b775-120cb31a8cb3,,,,13,,,,16,,32.1,,10.799,,,
f9350418-45ca-4901-bb74-55e30920860a,Damian's LRv2 2,13a5f9be-5e2f-47f5-99e5-6870dd3a6e19,,,,7.5,,Medium/Dark,,19,,45.2,,33.782,,,
1c358c89-5aba-48e5-95fa-6438771bccb8,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,35.2,,10.523,,,
bbc5feae-ed46-4040-9f4b-eaa58407380b,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,35.8,,11.49,,,
ac31a3f4-0d28-4014-b935-4d8c9bb47e9f,코히쟁 버전 Synesso,f70de94b-f0ee-4c1d-bfa8-bdc52d021c9f,Lagom_P64 (HU),Lagom,P64 (HU),0.6,,,,18,,36,,27.131,,,
ce742407-83c5-4219-bbed-154d4779fdfc,Gentle and sweet,27fbbc88-c957-4e4e-8669-ee9cec7de9ba,zerno_z1,zerno,z1,151,,med dark,,18.1,,46.6,,30.704,,,
a8795c57-a679-43c9-b800-4d96559ecbd1,Damian's LRv3,62a73803-cebf-441f-8456-3564929b4162,,,,0,,,,14.8,,39.8,,37.498,,,
073fe3e4-0de6-4bda-9c62-55a9d8962ff5,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,35.5,,12.733,,,
47e433ea-d84b-4350-ad8e-586be25766ed,Damian's LRv3,62a73803-cebf-441f-8456-3564929b4162,,,,0,,,,14.8,,39.6,,31.012,,,
67b0724a-a410-4ada-b412-182fa4f06676,Gentle and sweet,e05a3059-244a-43af-a061-faf9e32468f2,Acaia_Orbit,Acaia,Orbit,9.7,,Medium Dark,,18,,36,,27.544,,,
bad7da8a-52ad-4c5f-8f46-d5ce5557cdec,Londonium,e37231e0-6d3e-418c-b240-03a9eade1695,Lagom_P64 (Mizen ES),Lagom,P64 (Mizen ES),57.5,,Medium,,18,,36.4,,26.684,,,
da91279c-db09-4aa0-8a65-3f2ffb09470d,Adaptive v2,c6167100-f79f-476c-9744-eb3545fb05a3,MazzerPhylos,MazzerPhylos,,19,,Filter,,18,,39.8,,30.288,,,
fb8a6cd2-0fa7-4b67-a47b-1e704555dc2c,Extractamundo Dos!,a93fe6a6-9f1d-43cb-9100-17127a517a39,Niche_Zero,Niche,Zero,15,,Light to Medium,,18,,59,,11.474,,,
fe899b4e-9a76-4c2e-a8a2-54c3f0828048,Visualizer/Baseline MC,e7167978-9879-4244-876a-9df8d4b679fb,DF64gen2_slowfeed,DF64gen2,slowfeed,5,,Espresso,,18,,37.3,,30.733,,,
055c927d-135c-48f9-9e52-8b3e79b99584,甜甜萃2,166d2a9c-c834-4b69-9331-05ee747acc73,Zerno_Z1 SSP MP Blind,Zerno,Z1 SSP MP Blind,130,,Light,,18.5,,40.4,,20.789,,,
d75f55d7-364e-4aaa-b634-55afa5b6d841,甜甜萃2,166d2a9c-c834-4b69-9331-05ee747acc73,Zerno_Z1 SSP MP Blind,Zerno,Z1 SSP MP Blind,130,,Light,,18.5,,40.7,,19.717,,,
7e60b7d2-1f30-4926-9738-3da3e7cb498f,D-Flow / Q,78eae516-a2aa-4b76-a37d-4ed36d85fa58,Lagom_P100 (Mizen 98OM),Lagom,P100 (Mizen 98OM),1.25,,,,18,,34.1,,25.264,,,
be080525-99da-4fe3-bd97-42c84eda6319,Londonium_jw,d1fb9bc1-9928-4811-9070-5d51123a3f62,Ultra_LB EP,Ultra,LB EP,26,,med light,,16.5,,36.4,,31.002,,,
1d24615f-9dfd-4019-a130-a48468a19339,Blooming Allongé,352b7a6e-06b7-4245-aeaf-e4558d3f50e3,niche,niche,,25,,Med,,18,,47.6,,49.57,,,
b8b1f5e6-7df9-447c-9d49-2e4f59759e19,Adaptive v2,e099a056-edee-459a-9cf1-aa6c49e16346,P100,P100,,0.7,,,,15,,30.3,,33.227,,,
5aa59c39-64db-4cf6-a647-946a1ac8b4dd,D-Flow / La Pavoni,b0f8a0ca-2e10-442c-a93d-259ff6c12469,Versalab_M4,Versalab,M4,3.6,,3,,18.1,,40.3,,33.089,,,
115501f0-e69d-4a2b-bd6c-d05b6879f85f,Adaptive v2,ee7cede0-50dd-4d46-85a9-6ba0f9d3020d,,,,0,,,,22,,45.2,,32.307,,,
2c36ea61-018c-4742-9d88-87416ef1319e,Adaptive v2,45b180a7-0149-416b-9c2d-b4f3b7720c9a,,,,0,,,,15,,39.6,,26.102,,,
feb6e427-77b3-4b7b-91f9-0688cdac6eca,Adaptive v2,c6167100-f79f-476c-9744-eb3545fb05a3,MazzerPhylos,MazzerPhylos,,21,,Filter,,18,,40.7,,29.25,,,
279f5449-1bac-4bb7-b52a-2d78165c85c0,Adaptive v2,45b180a7-0149-416b-9c2d-b4f3b7720c9a,,,,0,,,,15,,40.1,,26.908,,,
e9a72cae-0290-482f-8084-f3102a86f865,Adaptive v2,45b180a7-0149-416b-9c2d-b4f3b7720c9a,,,,0,,,,15,,39.7,,29.834,,,
a6ddb370-cd50-44a5-b848-41fda0ae4e47,Adaptive v2,45b180a7-0149-416b-9c2d-b4f3b7720c9a,,,,0,,,,15,,40,,25.874,,,
0816a728-0faa-4b55-b075-b20f78418ad6,Gentle and sweet,e05a3059-244a-43af-a061-faf9e32468f2,Acaia_Orbit,Acaia,Orbit,9.7,,Medium Dark,,18,,35.5,,26.775,,,
daa6cf11-0790-4636-9856-f8a3b33baad0,80's Espresso,ce1d77f4-9e45-4dd1-bd73-c293dd8142ea,1,1,,7.4,,Light,,16,,27.3,,14.001,,,
9202e19d-8477-4533-bacb-052e076a5888,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,35.4,,11.262,,,
22d290db-3e9f-4b70-be52-28aaf11e00b3,My/Londonium (90C),9278e667-c04f-4182-b0c4-0abcd730fc58,,,,0,,Light,,18,,45.7,,35.052,,,
26ac6334-7b63-46d6-8dc5-38bc7a366f11,A. Espresso-Advanced / 키스반더웨스턴 PPIC,3757f62b-a2b6-44a9-be1b-4102ed054903,,,,0,,,,15,,41.5,,22.326,,,
b3082805-89a4-41dd-8596-4fe3b1776c91,E61 rocketing up to 10 bar,a9362253-630c-41cc-a6cd-0d40452eeeed,Option-O_P64 Mizen,Option-O,P64 Mizen,0.437,,M1,,18.1,,34.7,,27.899,,,
ea2d7d07-05a7-4604-a0c6-c437a5ad43ce,A. Espresso-Advanced / 키스반더웨스턴 PPIC,586d86dd-bf28-4e07-806a-4423d2b93238,,,,13,,,,20,,39.8,,26.053,,,
50be11d0-c5f5-4c0e-b0bb-a0eb7d88b4b0,D-Flow / Q,e8e20944-b3bb-4ccb-8b96-3e87ed80bcb6,Atom_65,Atom,65,0,,Medium,,18,,36.4,,30.553,,,
